t0,m0,mw,x,y,z,area,dt
2244391638438.213,2.004042008854155e+20,7.467938,1903394.003781,7239504.159886,-19459.459459,2597851407.373951,38.6044921875
2244593126281.3296,4.1966249924223474e+20,7.681933,654505.292219,5365290.160527,-11700.0,3637038476.3481,93.4326171875
2244817637634.6816,4.044727523041345e+20,7.67126,820439.403303,5361538.288067,-14756.756757,4338359932.649932,30.47802734375
2244839207020.575,5.142772130202921e+19,7.074132,851912.373781,5435572.335273,-11700.0,615721616.242487,20.64697265625
2245525522484.106,6.643373014754874e+19,7.148259,70148.075333,4684799.437832,-9000.0,857950853.436919,38.4892578125
2245641683001.2036,5.106034259139188e+19,7.072056,549275.656594,5203678.462506,-5000.0,630155949.78149,26.322265625
2245696579756.6543,1.7356339151855645e+20,7.426305,1022777.413934,5726432.640394,-5400.0,1237249518.338914,32.16796875
2246023543162.838,1.733797661953758e+20,7.425999,127898.168979,4944841.643242,-8604.177671,1984829951.20512,45.9580078125
2246132371559.6436,1.4817858372895952e+20,7.380524,432582.558575,4873410.557225,-10384.615385,1354480863.411037,44.08056640625
2246502794933.2183,1.2546582143580706e+20,7.33235,59997.735776,4789893.913042,-6300.0,1222846488.555901,37.7626953125
2246595532216.967,7.994107271605577e+19,7.201847,1036025.797975,5918719.233059,-5250.0,894199467.276487,16.673828125
2246777758519.863,4.889711291385454e+19,7.059522,826952.196127,5381845.860399,-7660.23166,669627184.011992,24.54150390625
2246798148891.3345,5.7512805815199375e+19,7.10651,173394.139907,4997428.332539,-8142.857143,849356623.421716,21.00341796875
2246853534296.3867,7.989902025221731e+19,7.201694,714295.646974,5314483.928826,-4200.0,829622391.063112,21.8837890625
2247140987188.6255,1.1151875908086628e+20,7.298232,663570.511192,5289620.973109,-3000.0,1150366982.93477,33.56494140625
2247226797650.1426,8.02920338572524e+19,7.203115,622376.104309,5286865.026169,-10800.0,906051207.722751,25.87744140625
2247390852083.1587,6.461167686125362e+19,7.140207,752781.657605,5353802.067385,-6300.0,565903935.588763,18.14697265625
2247482985902.837,7.344910802374791e+20,7.843991,326808.232245,5114076.291149,-11250.0,5544650241.429688,122.27392578125
2247745877861.592,3.533936954819628e+22,8.965506,1919547.861184,7212647.465431,-14108.108108,106034788377.04857,492.51611328125
2247887908788.7085,4.841664607507563e+19,7.056663,1090044.437764,5632984.430466,-10928.571429,667710820.405863,23.4990234375
2248211863655.9727,6.159454509748146e+19,7.126362,206630.741242,5026509.181043,-13000.0,677278734.974074,16.810546875
2248489624898.4946,8.381244870162294e+19,7.215539,537704.288727,5261279.413001,-9900.0,1107587248.854959,38.94970703125
2248665875911.8906,1.7018431561339014e+20,7.420613,148177.33658,4964638.848499,-11197.075381,1792100297.413125,35.2314453125
2248766938167.469,1.0048191486340777e+21,7.934725,312592.523527,5113416.458125,-12000.0,8013139602.950045,148.46728515625
2248921033863.8237,9.313450969475462e+19,7.246074,563240.360168,5254153.524367,-3000.0,871315057.532572,18.6015625
2249319974995.3755,2.719350893389211e+20,7.55631,421694.84197,4973167.194617,-11076.923077,1491215333.290291,28.17236328125
2249590652827.6123,6.6962648811251474e+19,7.150555,123915.108899,4915946.388981,-16415.851158,1187844766.147065,24.60009765625
2249654314515.0063,9.348731829200137e+19,7.247168,-7679.472095,4476040.708967,-19024.390244,1316305565.686004,24.55908203125
2251069546790.131,6.1670747118831256e+19,7.126719,96148.908749,4905437.934495,-8560.97561,774024020.031955,29.48974609375
2251284934751.2524,6.3793240568752185e+19,7.136516,161598.615134,4976341.280105,-9000.0,866316357.052796,24.56884765625
2251330919164.665,4.488016280612499e+20,7.70137,1917389.176373,7217505.163155,-14918.918919,4280329440.082255,41.43603515625
2251556177767.803,6.0993580315249566e+19,7.123523,767154.229602,5352246.703791,-12000.0,663503599.206071,18.8701171875
2251660980050.859,5.208290329675143e+19,7.077797,968634.257288,5752321.585806,-4500.0,625856660.113151,21.55322265625
2252263900696.61,1.4502256118551713e+20,7.37429,1040794.765603,5809554.235285,-3000.0,2019284189.323531,51.2724609375
2252750731763.2354,1.1863631541985231e+20,7.316145,985290.865035,5587593.540993,-10800.0,1128004795.104098,42.05712890625
2254039274960.1895,5.25592411177642e+19,7.080433,1129160.520443,5704696.908778,-6428.571429,564701278.883651,25.84375
2254087495442.6216,8.753963337810474e+19,7.228136,711524.998594,5333882.804776,-11400.0,873270050.712397,16.7431640625
2254108019196.141,1.0112199125880188e+20,7.269897,573531.162378,5274322.973434,-12600.0,1166017759.948141,36.296875
2254194364283.545,6.238602716721914e+19,7.130058,747622.36078,5355433.733232,-11700.0,569937233.287526,17.822265625
2254269313828.8467,3.227266657937578e+20,7.60589,571758.440717,5366021.4957,-9000.0,2386501073.62806,54.01513671875
2254294355671.8604,5.7484713831180435e+19,7.106368,412939.421675,5151514.515473,-4500.0,546220225.775847,21.3857421875
2254331200886.464,7.778792812564757e+20,7.860608,322023.853434,5117793.941362,-4500.0,5531066012.531286,121.251953125
2254331916209.085,2.364383003309804e+20,7.515812,313013.078517,5115558.614255,-3000.0,2357321392.668879,72.06982421875
2254552835177.2344,1.8141372102393312e+20,7.439113,1114190.289607,5672055.905111,-8357.142857,1424474781.661826,31.94384765625
2254765935397.8564,2.0585924237406503e+22,8.809047,1915505.29088,7220956.920702,-15567.567568,71746417892.91129,354.642578125
2254781516433.53,7.552389154106992e+19,7.18539,820616.619466,5425732.877193,-3000.0,723668023.31365,18.93017578125
2254856440943.652,7.533047669344705e+19,7.184647,173299.913732,4997309.431447,-13082.828283,1029862399.272153,38.0859375
2255104151134.843,8.501070520879736e+19,7.219649,758167.946835,5356255.377426,-11000.0,772467999.64668,21.0712890625
2255388824397.4883,5.4410771863276873e+20,7.757123,159787.378354,4952620.309604,-19691.971865,5907430988.873155,66.55322265625
2255397133549.142,1.2130445559063544e+20,7.322585,686793.095084,5327492.103081,-6300.0,1174868152.615799,26.2861328125
2255452695613.6406,3.3810157427609945e+21,8.286031,57569.612263,4797866.676304,-18731.707317,15151893734.900482,103.78271484375
2255754404237.203,5.578520186624241e+19,7.097679,1125552.34114,5687291.292179,-12214.285714,800031318.630871,19.0361328125
2255961196505.421,4.8904590114450055e+19,7.059566,61089.904873,4789346.123385,-9000.0,626912148.735869,22.9482421875
2255970879638.047,5.888827565906166e+19,7.113353,1053477.454809,5936298.778247,-7500.0,680663376.223999,19.9873046875
2256316668854.4546,1.905710569727646e+20,7.453371,955514.785163,5603112.686024,-13000.0,1830688105.102678,39.1171875
2256465869592.721,7.432619449163375e+19,7.180761,788612.092032,5349825.772914,-13000.0,819791940.246982,26.5380859375
2256812774290.2847,1.9942319518218882e+20,7.466517,593338.115548,5287453.867328,-12600.0,1535084201.108828,29.02490234375
2256950167232.6895,5.285272462022854e+19,7.082045,987549.282582,5678820.085294,-12000.0,665998528.978411,28.52197265625
2257427235494.77,3.477627443334296e+20,7.627522,567486.004227,5278935.254023,-12600.0,2397250648.953999,28.72705078125
2257471850656.154,3.1118107527854634e+20,7.595342,1043249.248498,5523342.481446,-19297.297297,3181004521.250743,42.52734375
2258083630856.609,2.2985625645955128e+20,7.507638,1917259.988622,7215017.56993,-14756.756757,2770032919.429232,31.48486328125
2258217237121.876,2.330961584570382e+20,7.51169,708089.664981,5341805.454597,-12600.0,1883692528.583668,31.9130859375
2258602211286.7983,5.499702281634978e+19,7.093559,926327.846235,5527769.710785,-11700.0,457607452.810981,16.87255859375
2259013024838.646,1.2176245648821685e+20,7.323676,824097.557654,5381253.683459,-6918.918919,1262597786.30337,31.74072265625
2259367852695.2847,1.2502952113948e+20,7.331342,662426.164865,5289208.647566,-3000.0,1173645294.610176,32.458984375
2259575791103.61,6.041238676451874e+19,7.120751,189690.235651,5006530.560487,-8000.0,904862757.306983,33.759765625
2259695201043.821,5.406782963005271e+19,7.088626,845812.845633,5429475.422933,-9000.0,640559796.093271,27.56689453125
2259968971965.79,8.582068882987696e+19,7.222395,169865.5915,4989002.860215,-10357.142857,1231722365.513056,32.23388671875
2260182195968.9995,2.9154604022728848e+20,7.576471,313192.062738,5113596.686485,-13000.0,2544721424.789104,59.1806640625
2260355339833.0376,4.3617272495644934e+19,7.026439,1054431.949823,5910300.955313,-9750.0,528006252.792102,13.89501953125
2260426343405.652,4.449823240820343e+19,7.032229,507366.55098,5133199.499067,-9000.0,507201403.54168,19.96142578125
2260499189201.549,5.129629417337026e+19,7.073391,1140714.650845,5721653.38802,-12214.285714,576247637.373263,20.05859375
2260533271954.53,4.452449410425763e+21,8.365733,805391.690805,5411007.770548,-19459.459459,20221323860.953957,160.990234375
2260533305643.9146,6.898968855449406e+19,7.159189,814760.432496,5358961.455804,-9729.72973,939293972.262736,20.068359375
2260632510946.2046,5.078995319779389e+19,7.070519,748228.794595,5354589.791275,-9900.0,521518696.447289,16.98681640625
2260820952855.9956,5.4359290093259175e+20,7.756849,327540.921,5113052.882326,-12750.0,4440707947.603045,98.2412109375
2261178624071.4985,5.7649971041062715e+19,7.107199,91429.028522,4900380.417503,-9783.592018,688218967.771426,21.4453125
2261331541918.464,1.616750533575913e+22,8.739095,1904072.790168,7239179.872756,-19297.297297,62728782786.56346,329.57666015625
2261343729423.776,1.5245043944463722e+20,7.388752,512925.042847,5238712.246429,-12750.0,1365842956.307046,29.11083984375
2262360445601.471,1.3857845994457748e+20,7.36113,745106.684888,5385733.314813,-13000.0,1305523864.554845,39.26708984375
2262409299777.3745,1.8004182167597665e+20,7.436916,1014920.969321,5563411.677927,-5785.714286,1668664809.587008,35.650390625
2262409302133.942,4.69021775836973e+19,7.047462,1026555.570746,5539710.466464,-9642.857143,777516538.268366,29.3828125
2262426950786.8447,5.321803321812759e+19,7.084039,644746.191162,5212934.736465,-13153.846154,556537019.08004,18.11767578125
2262579941668.1772,6.841271102669895e+19,7.156758,15943.80747,4590479.893577,-17400.0,1287805732.531954,21.8388671875
2262685649050.8203,4.79326074669363e+19,7.053754,141865.74202,4952551.143106,-10714.285714,815327525.911261,21.6171875
2262719010462.578,1.7503927007638951e+22,8.76209,1666638.889299,6603890.91069,-18162.162162,42094838786.15618,136.421875
2262786401362.4565,8.03499087471776e+19,7.203324,711440.420553,5315895.069617,-6600.0,780841638.764522,17.41259765625
2263320733337.2563,9.16624540488918e+19,7.241461,626355.752457,5282516.46667,-3000.0,885235249.879136,27.1904296875
2263421834019.418,4.084137730473018e+19,7.0074,1013702.138397,5489375.685971,-12214.285714,459631841.474441,21.9921875
2263522847659.463,1.3702870664982045e+20,7.357874,534489.074098,5260186.529672,-11700.0,1347166973.63901,34.31201171875
2263550285911.264,3.939108759943529e+20,7.663599,929326.55466,5462897.991817,-12214.285714,2961248291.699153,41.6064453125
2263786097258.22,5.572936062115682e+19,7.097389,787479.473154,5385906.427373,-5400.0,558389335.621787,14.32275390625
2263943688079.5293,2.0030935751838322e+20,7.467801,71302.250273,4710255.761598,-10800.0,1694810828.176818,36.95068359375
2264414881504.8228,3.4603149839860865e+20,7.626077,1905418.719983,7238535.64703,-18972.972973,3681540754.102899,42.18310546875
2264732977250.278,5.196307915244639e+19,7.07713,171086.39765,4995411.733648,-7714.285714,698811232.852369,22.693359375
2264757604570.904,7.023555321144813e+19,7.164371,899213.964855,5653865.750767,-2700.0,829538333.684939,24.3681640625
2264906983236.918,1.1892769528471062e+21,7.983522,5753.305728,4516276.410246,-19609.756098,7021755045.639921,58.40087890625
2265622254257.7095,6.0588675183963726e+19,7.121594,129795.055758,4943379.255836,-4950.686576,802571527.751589,36.3466796875
2265672694008.9727,2.38103198894328e+20,7.517843,314961.558452,5116798.259573,-3000.0,2509476839.629848,61.962890625
2265833848203.1113,3.433277105360526e+20,7.623806,135337.191726,4931738.185469,-15765.582972,3933259969.260885,56.10302734375
2265865192228.826,2.8440347822110133e+20,7.56929,745765.095484,5402746.486238,-13000.0,2286172991.550033,50.2197265625
2266384147663.453,5.946078923741364e+19,7.116154,984463.889904,5635624.806519,-10000.0,684444811.23545,18.13671875
2266390420193.394,8.230999889514029e+19,7.210302,174222.614732,4994386.875635,-12881.818182,932428935.837037,33.6435546875
2266556217536.122,2.3238026249645097e+20,7.510799,684085.405534,5344385.153768,-13000.0,1915332251.440211,49.9697265625
2266558122591.2554,5.10624253984011e+19,7.072068,1007498.355107,5659830.453205,-11000.0,593666665.849629,16.611328125
2266757658356.026,6.19699701896951e+19,7.128121,1033430.417154,5914160.464832,-3000.0,664107047.425085,18.50146484375
2267274427847.2007,7.429777993523778e+20,7.847317,327540.921,5113052.882326,-12750.0,5544514220.391712,121.76220703125
2267278485320.6567,1.571426009008076e+21,8.064196,21312.7654,4640579.939816,-18000.0,9738772099.844124,90.13427734375
2267438332648.667,1.5744360439686676e+20,7.398083,1911070.376464,7228180.37439,-17027.027027,2298150300.083107,39.47998046875
2267619058267.4844,5.238164819136872e+19,7.079453,219940.862194,5041733.741496,-4000.0,655824898.503659,26.27685546875
2267622967750.7227,5.9660764923857445e+19,7.117126,748228.794595,5354589.791275,-9900.0,585126407.044091,17.77490234375
2267739135465.941,2.1533858474283486e+20,7.488748,190626.279652,5000082.178321,-20384.922395,2588727040.476728,42.47314453125
2267894118723.9307,6.5852761816718746e+19,7.145716,784630.449668,5377655.913988,-4000.0,795503636.417556,26.6494140625
2268874336538.113,8.609963904883638e+19,7.223334,1096266.508491,5622830.098683,-5142.857143,1155408503.38122,28.5576171875
2268899969475.3784,6.782733195550344e+19,7.15427,858815.146843,5448549.80599,-5400.0,868028022.154119,33.7900390625
2269025889909.1753,4.20294009987281e+19,7.015702,1029492.110448,5901685.195959,-9000.0,552623692.783304,18.05908203125
2269151463059.717,1.5170218604302143e+20,7.387328,156118.337467,4961859.983369,-15848.168809,2260696878.980235,40.3896484375
2269429701973.6616,1.0403962097391103e+20,7.278133,584022.440266,5276837.406262,-9900.0,1108564645.992654,30.83837890625
2269558661918.3486,6.938617744999749e+19,7.160849,82084.028024,4893442.569187,-6692.682927,890128110.511143,41.09423828125
2269647322095.001,3.013578147261178e+20,7.586055,598403.883273,5304242.753802,-6300.0,2274009727.335464,50.12890625
2269813176464.5933,4.103770790510445e+19,7.008789,614339.25391,5308434.633346,-11000.0,588640834.558332,20.67626953125
2269931797465.5796,3.213878756020191e+20,7.604686,1034767.36924,5764466.366595,-12000.0,2804972749.512815,56.888671875
2270220233827.3257,2.632955072497306e+22,8.880296,1848383.075404,7128981.222516,-19783.783784,71728166365.3073,265.99365234375
2270437366661.084,9.210782246248613e+19,7.242864,710633.619334,5337996.866272,-12600.0,876059361.13787,18.5458984375
2270482209199.986,1.3742643574078384e+20,7.358714,665453.369623,5291101.484303,-7000.0,1128434814.744715,28.82373046875
2270537337994.135,1.2755084530921795e+20,7.337122,868953.388245,5379700.912874,-9000.0,1315947327.425665,45.1005859375
2271192082837.542,6.8234599482241516e+19,7.156003,1128518.95216,5698629.695276,-7714.285714,829234916.186222,17.82763671875
2271237551444.135,3.6553389919945108e+22,8.975285,1554052.768218,6377788.699628,-18000.0,112796629210.59067,516.23388671875
2271877337549.5537,3.1746772422648175e+20,7.601133,312962.097652,5113864.045562,-11000.0,2452133440.670178,55.6435546875
2271977555742.383,1.2149606688457603e+20,7.323041,796976.157727,5350282.684161,-7071.428571,1080498976.415082,27.00390625
2272289521150.285,7.134656230245243e+19,7.168915,653508.01661,5364708.564574,-11700.0,836558462.692505,33.82373046875
2273404432362.415,1.0569109072403009e+20,7.282692,402763.457154,5076127.188802,-8307.692308,935549433.112407,32.8134765625
2273584944061.884,1.2715770571485836e+20,7.336228,1906898.618408,7234002.236436,-18324.324324,1933667686.288124,37.3583984375
2273730515277.003,1.0220883261689e+20,7.272992,910398.228642,5531591.7986,-12000.0,1061646574.92455,39.15234375
2273745716066.1245,1.3142382989272796e+20,7.345783,137786.389883,4926477.120532,-17821.963359,1413412365.616607,30.92333984375
2273964663144.4277,5.3027123265715044e+19,7.082999,943756.377174,5732967.424311,-5400.0,634315559.888183,13.47119140625
2274011662421.874,5.434167707961165e+19,7.090089,188290.867032,5006243.548834,-4277.509673,743285631.341092,30.06689453125
2274183705053.9375,5.712421067476066e+19,7.104547,97174.517713,4907624.859457,-4756.097561,751888212.648618,27.3974609375
2274242251604.85,7.937894675991251e+20,7.86647,325687.297206,5112676.897246,-12000.0,5566462793.372902,115.73876953125
2274262181604.464,1.18209881996825e+20,7.315103,537909.999761,5260657.400297,-8100.0,1368460638.930732,27.537109375
2274289541121.0376,1.4478172869840978e+20,7.373809,233592.532582,5054953.724097,-16932.212885,1492130089.566869,29.23974609375
2274336567075.1353,1.9417131397575452e+20,7.45879,140020.246341,4952394.043752,-9857.142857,2015373586.326257,41.71240234375
2274683020841.3975,2.6933689011581397e+22,8.886864,843061.870178,5429611.859298,-19297.297297,71785443172.01332,259.880859375
2274692144540.675,1.4010447169101765e+20,7.364301,967060.819676,5643768.715123,-13000.0,1117280976.134274,26.09716796875
2274845917438.032,6.3106140620658e+19,7.133381,745710.684024,5355216.047956,-12600.0,575133385.710157,16.92578125
2274846156106.3047,6.792562385799758e+19,7.154689,1067315.584154,5863154.253996,-9750.0,707994800.713794,14.052734375
2274846943377.552,7.668782815450577e+19,7.189818,768755.891114,5338855.72799,-10928.571429,797091981.300753,19.26416015625
2275227809306.553,2.0909063154069e+20,7.480223,71130.424525,4687797.201573,-11700.0,2038509172.728467,71.337890625
2275855948102.272,5.1812287097105285e+19,7.076289,1051018.947655,5862336.213153,-12000.0,604298557.311577,17.71044921875
2276437947890.3667,1.3762508717064676e+22,8.692465,1948607.255624,7156661.97877,-3891.891892,58850737297.92045,338.56982421875
2277375058479.459,8.96697846429234e+19,7.235097,1131710.193587,5702734.958607,-13500.0,853143560.073308,24.87109375
2277576949677.356,4.3223971302590697e+20,7.690483,313192.062738,5113596.686485,-13000.0,4248167900.731163,93.15185546875
2278075576478.49,8.3097086080783e+19,7.213057,765945.399241,5363150.563202,-9000.0,1047485889.015754,24.2294921875
2278417352404.4575,1.1523587214531312e+20,7.307725,627986.52862,5285640.368871,-6300.0,1267797015.560993,46.08935546875
2278799153432.434,8.924274205108152e+19,7.233715,712889.445074,5327405.878306,-10200.0,808998652.983184,14.240234375
2278820960003.801,6.57864004364678e+19,7.145424,88787.860693,4898908.960319,-6321.95122,871213060.631791,42.54052734375
2279019630567.586,5.162039340483209e+19,7.075214,681796.151074,5277118.682524,-9000.0,648919820.559763,20.109375
2279567891063.6665,2.59955373734028e+20,7.543266,143849.649859,4952513.891653,-13927.057275,3125154828.417639,41.59716796875
2279572132045.4614,9.539440324783404e+19,7.253015,173195.821478,4993577.365027,-9000.0,1079768780.458617,20.72412109375
2279736814772.7104,3.334618037547877e+20,7.615364,1931793.116892,7190211.041379,-9891.891892,3487330846.33283,36.31103515625
2279878952070.086,5.585997679217589e+19,7.098067,795671.65456,5361457.115031,-12000.0,733070145.764808,24.8623046875
2280133051649.992,6.304832600897101e+19,7.133116,1006862.812326,5771103.158316,-9000.0,689116683.765822,14.7548828125
2280172900160.3916,7.39397484751006e+19,7.179252,1028782.425679,5526463.042281,-5785.714286,869602818.798146,30.05078125
2280231748443.6396,7.89339102354039e+19,7.198176,-9255.691853,4474386.177297,-18439.02439,1171731305.974119,25.109375
2280270915127.174,2.2204711820285675e+22,8.830963,1646273.968583,6584234.007393,-19783.783784,50386363993.45107,135.5283203125
2280902952721.77,5.376908534401753e+19,7.087022,207813.014592,5027781.564987,-14000.0,671892879.479943,20.0966796875
2281478323846.5347,2.9952327322280565e+20,7.584287,598558.256186,5305037.184781,-5400.0,2233658981.776374,52.630859375
2281743759514.465,8.540458853904119e+20,7.887654,513881.269519,5239359.507498,-12750.0,5541971309.556947,102.44384765625
2281790933977.841,5.02450204431762e+19,7.067395,471873.779725,5134900.221328,-12461.538462,645177424.927409,25.1572265625
2281921998798.2837,1.8521913278395014e+20,7.445124,666114.88894,5292511.981284,-13000.0,1706664617.427326,41.48486328125
2281964125979.673,7.070758997569966e+20,7.832977,125565.517374,4912401.185367,-17678.608939,5764390426.241038,76.4677734375
2282225505931.7466,1.4556955802592204e+20,7.37538,593338.115548,5287453.867328,-12600.0,1355795339.629888,27.7802734375
2282252091930.06,7.066948574863844e+20,7.832821,56632.215011,4791003.593836,-18731.707317,5248450977.046723,45.71875
2282415523576.6865,1.0669806648876756e+20,7.285438,147383.243011,4963671.340061,-7301.075269,1116314965.65923,26.84814453125
2282493772959.398,6.597076086636689e+19,7.146234,752781.657605,5353802.067385,-6300.0,562368717.381953,17.00341796875
2282746370552.4727,6.449579947745345e+19,7.139688,783699.937118,5386295.952562,-9900.0,871126868.2871,27.64599609375
2282944219936.846,3.423497578766249e+20,7.62298,14588.110114,4598374.438248,-16500.0,3684623095.336687,43.4931640625
2282946609063.762,1.5088551914694465e+22,8.719098,1903534.83449,7241987.404576,-19621.621622,54018515617.98233,274.984375
2283652784112.7817,6.553613950163314e+19,7.144321,516433.585487,5254491.306,-10800.0,865619582.495574,27.56103515625
2284399793928.764,2.951965542172002e+20,7.580074,313384.380511,5116003.518282,-2000.0,2248818084.808938,51.515625
2284577248643.8457,4.928996672827049e+19,7.061839,710070.975744,5342991.894942,-12600.0,604487443.053924,15.90576171875
2284828675272.1045,5.808132774593196e+19,7.109358,743156.621644,5366292.393401,-11700.0,694393662.73786,25.01953125
2285036165983.8975,9.252120852647464e+19,7.244161,625878.610861,5284213.95196,-13000.0,941282960.83799,27.7763671875
2285271502171.2495,6.0845585830965764e+19,7.122819,577862.855913,5214361.187719,-10000.0,654241902.173483,24.23583984375
2285478338753.157,6.332765277075588e+19,7.134396,1145704.343661,5710991.47939,-3857.142857,654189182.628604,23.36767578125
2286149322740.8525,5.427123767988842e+19,7.089713,164807.260141,4981138.431731,-9000.0,811656486.160074,23.4111328125
2286168510212.101,3.0664272323970774e+20,7.591088,178397.253291,4994026.498004,-17454.545455,2896989497.630749,32.19384765625
2286172508224.773,2.2126276828251757e+20,7.496606,1907302.605477,7235083.889483,-18324.324324,2783069591.866432,39.76904296875
2286235789028.8613,1.677525384778944e+20,7.416446,620899.288681,5334422.746572,-13500.0,1430347720.606611,32.857421875
2286577794030.7637,6.842983829426152e+19,7.15683,62377.566698,4787660.302127,-11700.0,805637048.995039,25.68115234375
2287102939451.698,9.396133151801916e+19,7.248633,709053.487731,5327463.247468,-13200.0,876638455.166837,16.24853515625
2287412417431.519,6.451205907232681e+19,7.139761,772239.424002,5369093.841585,-8000.0,795590950.777285,32.64306640625
2288202091409.3257,1.3996425852313648e+20,7.364011,684178.383851,5328821.358322,-12600.0,1311338274.245728,27.8935546875
2288223913791.85,1.5175531385861407e+20,7.387429,147168.621409,4944125.267864,-16625.031088,2093970340.940782,46.19580078125
2288599146090.332,6.490882896145167e+19,7.141536,172961.139554,5042035.230294,-12600.0,609955531.331667,18.9599609375
2289045657688.073,2.4799266822672538e+22,8.862959,1911070.376464,7228180.37439,-17027.027027,90948477942.50383,471.8994140625
2289177960659.6836,4.765684118558755e+19,7.052084,570261.862847,5273177.687191,-12600.0,637552710.63578,22.8681640625
2289241310285.051,4.099547340984793e+19,7.008491,512878.092608,5280760.406318,-7200.0,502289082.941897,14.67333984375
2289309345031.0127,5.643638832910955e+19,7.101039,201046.722514,5019890.990929,-10000.0,808475958.911498,23.3291015625
2289426288360.061,1.972488663950999e+20,7.463343,687670.768481,5343992.144191,-12000.0,1600545187.624593,46.1123046875
2289644187292.658,5.3528633986508366e+19,7.085724,1055822.445951,5903926.121745,-12750.0,582487948.530251,15.02587890625
2289758438244.2935,9.126340716799552e+20,7.906864,328658.945874,5114457.134298,-12000.0,5543750668.981165,103.9384765625
2289979485264.6816,6.687013759714034e+19,7.150155,749441.662227,5352901.907361,-6300.0,565501803.281466,17.5654296875
2290389082038.7163,8.744839478528993e+19,7.227835,1156323.760784,5756642.684505,-9000.0,859889410.136221,32.1953125
2290394045211.416,2.1545386331566028e+20,7.488903,642962.363472,5332002.529564,-10000.0,1799336583.357816,28.9638671875
2290440686455.802,6.568272332126221e+19,7.144967,795317.377415,5379306.959274,-7200.0,781486710.093627,23.53857421875
2290509172922.9478,1.0915382487746372e+20,7.292026,1049075.220151,5925111.597425,-6750.0,981192276.099078,19.21826171875
2290538106407.9556,2.9555200109559716e+20,7.580423,314961.558452,5116798.259573,-3000.0,2398171975.799309,59.064453125
2291232658019.583,4.590690329859563e+19,7.041252,152938.34923,4969536.460208,-8265.306122,520790878.188317,17.7021484375
2291507319929.7993,5.4246439475168354e+19,7.089581,848381.726749,5429194.478066,-4500.0,591787797.907272,21.0546875
2291636824130.1733,1.943842349731268e+20,7.459107,1092295.658635,5643122.823145,-10928.571429,1412042185.989344,29.85986328125
2291682116560.348,6.6278553212877865e+19,7.147582,532699.596099,5251640.169769,-4500.0,930387356.683621,19.59326171875
2292287240452.9097,1.5504968121458314e+20,7.393647,1906360.66273,7236809.768257,-18648.648649,2206261051.479794,38.978515625
2292528873023.2695,1.7100791654395782e+21,8.088677,820439.403303,5361538.288067,-14756.756757,10540890944.522636,66.25390625
2292552053798.163,3.594464719025813e+20,7.637089,975474.559827,5629334.920391,-13000.0,2995297886.794563,66.2431640625
2292993640304.4565,1.5282808820085778e+20,7.389469,662426.164865,5289208.647566,-3000.0,1436219564.368325,31.04150390625
2293043222820.792,1.489073408110317e+20,7.381944,71825.336282,4705101.274134,-11700.0,1421957462.359684,34.861328125
2293368850935.8145,5.627705994445542e+20,7.766888,142239.51358,4955972.587511,-12379.606466,5719926643.908661,56.28369140625
2293376148007.4434,1.0388674474200262e+20,7.277707,581619.833806,5273947.799869,-4500.0,1214488810.695404,29.98046875
2293480056777.996,2.513968391606063e+20,7.533573,593601.128743,5295943.860962,-12600.0,2056687250.197021,49.369140625
2293972398897.237,8.566050781458245e+19,7.221854,171831.123059,4991855.214026,-10357.142857,1067044185.50133,30.83203125
2294328814914.706,8.010081760013063e+19,7.202425,710481.100941,5326757.677072,-12000.0,844907800.424289,20.93994140625
2295416617069.7993,1.7599960922907713e+22,8.763674,1904476.777237,7240261.525803,-19297.297297,72304178923.14146,390.5068359375
2295523661174.6235,3.013696379321577e+20,7.586066,661803.670115,5372821.658889,-12000.0,2137722813.312454,53.68505859375
2295723483313.562,2.108632503148546e+20,7.482667,313192.062738,5113596.686485,-13000.0,2118563704.247459,63.1513671875
2295862711166.7266,8.027341003561055e+19,7.203048,774775.761068,5371452.467901,-8000.0,779644868.265072,18.0126953125
2296168501914.999,1.3223428360399533e+20,7.347563,842909.772755,5426578.014792,-5400.0,1695863931.382449,34.36328125
2296262870277.227,7.23137617109674e+20,7.839481,320297.980839,5118228.355052,-3000.0,5526733462.433273,125.333984375
2296284847299.0312,1.947904743145355e+21,8.126378,22109.991035,4638867.438186,-18600.0,11010932668.102364,72.52099609375
2296869172523.1274,1.2792701667645348e+20,7.337975,594612.729287,5216223.890813,-10800.0,1176712522.212011,38.1474609375
2297007938667.429,4.040892887151455e+19,7.004318,647473.298794,5358851.141047,-14400.0,534916255.642758,19.455078125
2297478055902.4106,4.294539380991264e+19,7.021944,1017463.483882,5790622.748075,-7200.0,630957174.802344,19.01123046875
2297521706031.6436,6.427929806605722e+19,7.138714,952374.910588,5479776.243592,-10928.571429,565303780.623348,17.59130859375
2297560676597.127,5.9824419792679535e+19,7.117919,926468.322772,5457148.305915,-11571.428571,700653213.279065,22.8974609375
2297991000572.192,6.807148357466739e+19,7.15531,732935.802574,5345462.736993,-12600.0,573002051.391101,14.3291015625
2298016256038.519,7.50311605195495e+19,7.183494,61299.605868,4790042.242403,-9900.0,822964331.746297,27.150390625
2298121622294.5796,1.4215471166442288e+20,7.368508,1004621.49536,5691019.247354,-12000.0,1177523201.888787,26.59619140625
2298351286948.481,1.9774359253512192e+20,7.464068,1913896.204704,7223002.738071,-16054.054054,2598377504.460298,34.96142578125
